bundle_id,condition,round,source,global_accuracy,global_macro_f1,global_loss,aggregation_duration_s,evaluation_duration_s,phase_duration_s,accuracy,f1_score,loss,fit_duration_s,train_duration_s
bundle_0101,krum_blind,42,server,0.5337631489650492,0.5135486162026951,1.70194041676387,0.0014114379882812,0.2646217346191406,0.2884390354156494,,,,,
bundle_0101,krum_blind,43,server,0.5429250084832032,0.5177668134960632,2.038019830750982,0.0037949085235595,0.2816874980926513,0.308316707611084,,,,,
bundle_0101,krum_blind,44,server,0.5697319307770614,0.5406311472324145,1.918900157461176,0.0029456615447998,0.268132209777832,0.2936275005340576,,,,,
bundle_0101,krum_blind,45,server,0.498812351543943,0.4710352691832569,2.414522469387565,0.002373456954956,0.2652802467346191,0.2902791500091553,,,,,
bundle_0101,krum_blind,46,server,0.4658975229046488,0.4119037502714461,2.187027112160208,0.0030651092529296,0.2402083873748779,0.266143798828125,,,,,
bundle_0101,krum_blind,47,server,0.515778758059043,0.4755663509455608,2.0101139235585515,0.0033283233642578,0.2417423725128173,0.2673392295837402,,,,,
bundle_0101,krum_blind,48,server,0.5296912114014252,0.492251850091526,2.1590471892264644,0.0030224323272705,0.2493598461151123,0.2747006416320801,,,,,
bundle_0101,krum_blind,49,server,0.5537835086528673,0.5302401319769909,2.234571243974772,0.0014913082122802,0.2701234817504883,0.2948520183563232,,,,,
bundle_0101,krum_blind,50,server,0.5581947743467933,0.5303083041098551,2.255819801560976,0.0013210773468017,0.2990121841430664,0.3221323490142822,,,,,
bundle_0101,krum_blind,51,server,0.494740413980319,0.4519511191082591,2.9293207246892363,0.0014421939849853,0.2855241298675537,0.3087716102600097,,,,,
bundle_0101,krum_blind,52,server,0.5419070240922973,0.5127044284433991,2.3484266661044337,0.00286865234375,0.2941365242004394,0.3192787170410156,,,,,
bundle_0101,krum_blind,53,server,0.5765184933831015,0.5490774913030337,2.2319238803165824,0.0021681785583496,0.2510652542114258,0.2764179706573486,,,,,
bundle_0101,krum_blind,54,server,0.5581947743467933,0.5387831941698945,2.599122217318791,0.0013487339019775,0.259775161743164,0.283327579498291,,,,,
bundle_0101,krum_blind,55,server,0.5422463522225992,0.5160694406800674,2.503000301468522,0.0027804374694824,0.2770977020263672,0.3020248413085937,,,,,
bundle_0101,krum_blind,56,server,0.5972175093315236,0.5752026851167434,1.918042468021472,0.0013215541839599,0.2686388492584228,0.292452335357666,,,,,
bundle_0101,krum_blind,57,server,0.5900916185951816,0.5624706301162498,2.2214410637530952,0.0033433437347412,0.290435791015625,0.3162980079650879,,,,,
bundle_0101,krum_blind,58,server,0.5914489311163895,0.5781007637516515,2.108066764652911,0.004335880279541,0.2471928596496582,0.273808479309082,,,,,
bundle_0101,krum_blind,59,server,0.5144214455378351,0.4937596365897224,3.02862901949745,0.0034155845642089,0.2427339553833007,0.2682106494903564,,,,,
bundle_0101,krum_blind,60,server,0.5422463522225992,0.5377851835946424,2.26331436265959,0.0029127597808837,0.2402958869934082,0.2646989822387695,,,,,
bundle_0101,krum_blind,61,server,0.5873769935527655,0.5677803236421558,2.106562492440505,0.0014946460723876,0.2524788379669189,0.2764103412628174,,,,,
bundle_0101,krum_blind,62,server,0.5755005089921954,0.5660099955803488,2.2673748237705653,0.0014228820800781,0.24485445022583,0.2694253921508789,,,,,
bundle_0101,krum_blind,63,server,0.5629453681710214,0.550009573885854,2.4210362817863307,0.0022006034851074,0.2572269439697265,0.2815778255462646,,,,,
bundle_0101,krum_blind,64,server,0.5218866644044792,0.4819357985737301,2.777502540818788,0.0032064914703369,0.2571513652801513,0.2927591800689697,,,,,
bundle_0101,krum_blind,65,server,0.5850016966406515,0.5641613248280626,2.119505805567964,0.0024909973144531,0.2569527626037597,0.2817609310150146,,,,,
bundle_0101,krum_blind,66,server,0.5643026806922293,0.5589274444524556,2.44242839340764,0.0022370815277099,0.2988827228546142,0.3229551315307617,,,,,
bundle_0101,krum_blind,67,server,0.5659993213437394,0.5358400618295707,2.3351397273254912,0.0013072490692138,0.2531445026397705,0.2771320343017578,,,,,
bundle_0101,krum_blind,68,server,0.5812690872073295,0.5765868202196275,2.3555943359954905,0.0027196407318115,0.2507674694061279,0.2759060859680176,,,,,
bundle_0101,krum_blind,69,server,0.5483542585680353,0.5426818972640608,2.661531650943193,0.001382827758789,0.2739286422729492,0.2969939708709717,,,,,
bundle_0101,krum_blind,70,server,0.5741431964709874,0.5668367179639326,2.654428254882481,0.0036375522613525,0.2508876323699951,0.2769532203674316,,,,,
bundle_0101,krum_blind,71,server,0.5612487275195114,0.5558540751326954,2.7039242094963494,0.0016672611236572,0.3014838695526123,0.325871467590332,,,,,
bundle_0101,krum_blind,72,server,0.5286732270105192,0.4928017883265055,3.394852487119449,0.0013036727905273,0.2521963119506836,0.2762551307678222,,,,,
bundle_0101,krum_blind,73,server,0.5670173057346454,0.5617536613204186,3.0570297577763803,0.0018696784973144,0.2710494995117187,0.2947359085083008,,,,,
bundle_0101,krum_blind,74,server,0.5554801493043773,0.5304704612195595,3.2100948492955625,0.0022656917572021,0.3007407188415527,0.3256978988647461,,,,,
bundle_0101,krum_blind,75,server,0.5103495079742111,0.49852308516838,3.975887778819032,0.0014553070068359,0.2546005249023437,0.278740644454956,,,,,
bundle_0101,krum_blind,76,server,0.6087546657617916,0.6044354679270687,2.7064914502731856,0.0022063255310058,0.2535905838012695,0.278897762298584,,,,,
bundle_0101,krum_blind,77,server,0.5816084153376315,0.5713820185087918,2.66960475418096,0.001915693283081,0.2455077171325683,0.2702424526214599,,,,,
bundle_0101,krum_blind,78,server,0.5911096029860875,0.5790478487579777,2.4260759900536097,0.001335859298706,0.2850427627563476,0.3193316459655761,,,,,
bundle_0101,krum_blind,79,server,0.5313878520529352,0.515650486057091,3.038534417490576,0.0017876625061035,0.279151439666748,0.3046295642852783,,,,,
bundle_0101,krum_blind,80,server,0.6213098065829658,0.6136258844630915,2.3613994198408537,0.0028815269470214,0.2593221664428711,0.2842953205108642,,,,,
bundle_0101,krum_blind,81,server,0.6145232439769257,0.6062355043867772,2.8089491161686877,0.0024998188018798,0.3142385482788086,0.3491404056549072,,,,,
bundle_0101,krum_blind,82,server,0.5951815405497116,0.5860675486008556,3.141412802943141,0.0014238357543945,0.2904756069183349,0.3146865367889404,,,,,
bundle_0101,krum_blind,83,server,0.5788937902952155,0.5687372065579682,3.231026868558068,0.0030038356781005,0.2576055526733398,0.2826099395751953,,,,,
bundle_0101,krum_blind,84,server,0.5819477434679335,0.5746749520344431,2.632979777128688,0.0014121532440185,0.2738542556762695,0.3029742240905761,,,,,
bundle_0101,krum_blind,85,server,0.5527655242619613,0.5419560160159388,3.0037484015292297,0.0013351440429687,0.2515575885772705,0.2752044200897217,,,,,
bundle_0101,krum_blind,86,server,0.5602307431286053,0.5468479471628916,2.7767448515903355,0.0031685829162597,0.2752635478973388,0.3009192943572998,,,,,
bundle_0101,krum_blind,87,server,0.6179165252799457,0.5988807359311928,2.40003391003099,0.0023388862609863,0.2885918617248535,0.3236727714538574,,,,,
bundle_0101,krum_blind,88,server,0.5975568374618256,0.5746667219064213,2.506899797111436,0.0031964778900146,0.249821662902832,0.2759585380554199,,,,,
bundle_0101,krum_blind,89,server,0.6185951815405497,0.6094071575520292,2.2263410715155576,0.0031087398529052,0.259711742401123,0.284731388092041,,,,,
bundle_0101,krum_blind,90,server,0.6294536817102138,0.6208954269313453,2.585203167540282,0.0026593208312988,0.2506868839263916,0.2769932746887207,,,,,
bundle_0101,krum_blind,91,server,0.6179165252799457,0.602962272350646,2.586721906348087,0.0024082660675048,0.2526195049285888,0.2777764797210693,,,,,
bundle_0101,krum_blind,92,server,0.6043434000678656,0.5883615501639459,2.7365484816930152,0.0030746459960937,0.2430894374847412,0.2690024375915527,,,,,
bundle_0101,krum_blind,93,server,0.5924669155072956,0.5832476215355059,2.7913023343845103,0.0016841888427734,0.2472047805786132,0.270998477935791,,,,,
bundle_0101,krum_blind,94,server,0.5992534781133356,0.5946149183220757,2.9300902916449063,0.0016658306121826,0.2765488624572754,0.3003761768341064,,,,,
bundle_0101,krum_blind,95,server,0.5524261961316593,0.5192873825396377,3.327035645691063,0.001814842224121,0.3163938522338867,0.3403134346008301,,,,,
bundle_0101,krum_blind,96,server,0.6148625721072277,0.6047894194192335,2.592232092218881,0.0030536651611328,0.2790725231170654,0.3038835525512695,,,,,
bundle_0101,krum_blind,97,server,0.5493722429589413,0.5479001582699509,3.443387966460198,0.0017285346984863,0.2459144592285156,0.2704060077667236,,,,,
bundle_0101,krum_blind,98,server,0.5755005089921954,0.5515857507082678,3.1440582689609533,0.0013253688812255,0.2802202701568603,0.3039388656616211,,,,,
bundle_0101,krum_blind,99,server,0.496097726501527,0.4500701394563911,3.938984788390471,0.0013642311096191,0.2685835361480713,0.2923510074615478,,,,,
bundle_0101,krum_blind,100,server,0.6189345096708517,0.6142999835454044,2.751595312350881,0.0019037723541259,0.2539575099945068,0.2782504558563232,,,,,
bundle_0104,krum_blind,1,server,0.1825585341024771,0.0635309401381788,1.755616958561209,0.0016844272613525,0.2425184249877929,0.2681984901428222,,,,,
bundle_0104,krum_blind,2,server,0.3515439429928741,0.200487736055451,1.5941490481415157,0.0013070106506347,0.2449483871459961,0.2685940265655517,,,,,
bundle_0104,krum_blind,3,server,0.339328130302002,0.2140112643787886,1.4554389873358369,0.0014145374298095,0.2405431270599365,0.2637889385223388,,,,,
bundle_0104,krum_blind,4,server,0.344757380386834,0.2138193573859736,1.4368507170377849,0.0037562847137451,0.2568783760070801,0.2915799617767334,,,,,
bundle_0104,krum_blind,5,server,0.344757380386834,0.21369244802919,1.4328706376949811,0.0032665729522705,0.2573139667510986,0.2819836139678955,,,,,
bundle_0104,krum_blind,6,server,0.3176111299626739,0.1629977465445546,1.6356470931939526,0.0026917457580566,0.2624342441558838,0.2871499061584472,,,,,
bundle_0104,krum_blind,7,server,0.3535799117746861,0.2503090924496685,1.5600876253177889,0.0015389919281005,0.2638335227966308,0.2969481945037842,,,,,
bundle_0104,krum_blind,8,server,0.3959959280624364,0.3002266300204816,1.37589226377427,0.0019319057464599,0.2460918426513672,0.2697706222534179,,,,,
bundle_0104,krum_blind,9,server,0.4265354597896165,0.3301067695063905,1.3217958541574986,0.0012941360473632,0.2802705764770508,0.3034136295318603,,,,,
bundle_0104,krum_blind,10,server,0.3603664743807261,0.2522778839566538,1.4248393835113702,0.0030238628387451,0.2399382591247558,0.2748188972473144,,,,,
bundle_0104,krum_blind,11,server,0.4014251781472684,0.3061231304714399,1.3336180605077728,0.0033910274505615,0.2441439628601074,0.2686953544616699,,,,,
bundle_0104,krum_blind,12,server,0.4041398031896844,0.3082399549819326,1.3386806543697776,0.0031166076660156,0.2773842811584472,0.3016707897186279,,,,,
bundle_0104,krum_blind,13,server,0.4017645062775704,0.3056271410938975,1.360674824114367,0.0013337135314941,0.3327646255493164,0.356661319732666,,,,,
bundle_0104,krum_blind,14,server,0.3820834747200543,0.281045578575902,1.382947913339108,0.0012073516845703,0.2410717010498047,0.2649672031402588,,,,,
bundle_0104,krum_blind,15,server,0.4275534441805225,0.3250329994431409,1.345895011909622,0.0013344287872314,0.2532072067260742,0.2760007381439209,,,,,
bundle_0104,krum_blind,16,server,0.4010858500169664,0.3060304228823912,1.3511693803666205,0.0013577938079833,0.244948148727417,0.2678375244140625,,,,,
bundle_0104,krum_blind,17,server,0.4214455378350865,0.3241792806964027,1.3900162224693544,0.0016250610351562,0.2505779266357422,0.2745459079742431,,,,,
bundle_0104,krum_blind,18,server,0.4149983033593485,0.3165650820867998,1.4990659674264877,0.0012948513031005,0.267183780670166,0.2903826236724853,,,,,
bundle_0104,krum_blind,19,server,0.3847980997624703,0.3111692446618812,1.641799590204949,0.0014691352844238,0.2963871955871582,0.3206322193145752,,,,,
bundle_0104,krum_blind,20,server,0.334916864608076,0.2472290194449486,1.5717041823351872,0.0025103092193603,0.2436609268188476,0.2674312591552734,,,,,
bundle_0104,krum_blind,21,server,0.4136409908381405,0.3493091662152032,1.4363446761520589,0.0034372806549072,0.2761547565460205,0.3017115592956543,,,,,
bundle_0104,krum_blind,22,server,0.4418052256532066,0.3770326390664175,1.487828275734261,0.0022900104522705,0.271559476852417,0.2965872287750244,,,,,
bundle_0104,krum_blind,23,server,0.4621649134713267,0.380700493589133,1.5647507205752142,0.0012896060943603,0.2556080818176269,0.2796518802642822,,,,,
bundle_0104,krum_blind,24,server,0.4367153036986766,0.3884369001518729,1.4765266338202117,0.003547191619873,0.275712251663208,0.3020069599151611,,,,,
bundle_0104,krum_blind,25,server,0.4041398031896844,0.3283204034698368,2.2657239879637925,0.0028717517852783,0.277721643447876,0.3028731346130371,,,,,
bundle_0104,krum_blind,26,server,0.4462164913471327,0.3912036107223809,1.488621929519493,0.0014560222625732,0.2489075660705566,0.2717761993408203,,,,,
bundle_0104,krum_blind,27,server,0.4105870376654225,0.3599320781612023,1.4936189421727206,0.0026783943176269,0.2455239295959472,0.2704713344573974,,,,,
bundle_0104,krum_blind,28,server,0.4774346793349168,0.4232279782184546,1.4198260972327523,0.0013251304626464,0.256882905960083,0.280379056930542,,,,,
bundle_0104,krum_blind,29,server,0.4435018663047166,0.4021978967543017,1.5199447750923871,0.0016124248504638,0.2605295181274414,0.2849569320678711,,,,,
bundle_0104,krum_blind,30,server,0.4910078045469969,0.4263632719998533,1.555350933715696,0.0018837451934814,0.249544620513916,0.2733902931213379,,,,,
bundle_0104,krum_blind,31,server,0.4832032575500509,0.4126767377775538,1.9071980072839567,0.0018942356109619,0.2438156604766845,0.2775943279266357,,,,,
bundle_0104,krum_blind,32,server,0.4458771632168307,0.4173514354588543,1.6195200857648535,0.0021824836730957,0.2674551010131836,0.29150390625,,,,,
bundle_0104,krum_blind,33,server,0.4974550390227349,0.4529369417663076,1.5515239393262084,0.0023233890533447,0.2608978748321533,0.2859559059143066,,,,,
bundle_0104,krum_blind,34,server,0.4458771632168307,0.4229873127065147,1.7472218803765611,0.001300573348999,0.2697381973266601,0.3036878108978271,,,,,
bundle_0104,krum_blind,35,server,0.4346793349168646,0.4007079733815681,1.7095101171725882,0.0016806125640869,0.2550005912780761,0.278857946395874,,,,,
bundle_0104,krum_blind,36,server,0.4916864608076009,0.4699139914628898,1.462976135316039,0.0013117790222167,0.3037195205688476,0.3270521163940429,,,,,
bundle_0104,krum_blind,37,server,0.4540210383440787,0.4403654297517436,1.7203801844052875,0.0015292167663574,0.2791383266448974,0.3134956359863281,,,,,
bundle_0104,krum_blind,38,server,0.4302680692229386,0.4189075262897019,1.7597194603025852,0.0030872821807861,0.2554049491882324,0.2808668613433838,,,,,
bundle_0104,krum_blind,39,server,0.5368171021377672,0.5109739178714867,1.8130327165834692,0.003413438796997,0.2645535469055176,0.2904393672943115,,,,,
bundle_0104,krum_blind,40,server,0.4563963352561927,0.4485025400203646,1.6451055075623118,0.0024867057800292,0.2452356815338134,0.2702901363372803,,,,,
bundle_0104,krum_blind,41,server,0.4431625381744146,0.4356947796854427,1.7647357186018753,0.0014183521270751,0.2925100326538086,0.3152544498443603,,,,,
bundle_0104,krum_blind,42,server,0.5388530709195792,0.5224334117300325,1.5434480892993008,0.0022461414337158,0.2619011402130127,0.2857255935668945,,,,,
bundle_0104,krum_blind,43,server,0.503902273498473,0.480114672851036,1.391086525297343,0.0036220550537109,0.2523419857025146,0.2790091037750244,,,,,
bundle_0104,krum_blind,44,server,0.513403461146929,0.4831063170188551,1.4556783152548871,0.001293659210205,0.3025970458984375,0.3260109424591064,,,,,
bundle_0104,krum_blind,45,server,0.4716661011197828,0.4722629124809559,1.5179203578404017,0.0027737617492675,0.2849879264831543,0.309352159500122,,,,,
bundle_0104,krum_blind,46,server,0.5147607736681371,0.4990378872320885,1.449100912486977,0.0024037361145019,0.2651581764221191,0.3005547523498535,,,,,
bundle_0104,krum_blind,47,server,0.5269765863590091,0.5072233565037348,1.3285538589586272,0.0040535926818847,0.2753629684448242,0.3015029430389404,,,,,
bundle_0104,krum_blind,48,server,0.4709874448591788,0.4618322123130216,1.4387909417076357,0.0013697147369384,0.3177535533905029,0.3418769836425781,,,,,
bundle_0104,krum_blind,49,server,0.4740413980318968,0.4609442545832179,1.4837276328002391,0.0026721954345703,0.2447566986083984,0.2694153785705566,,,,,
bundle_0104,krum_blind,50,server,0.4984730234136409,0.4806528425290263,1.586524248851288,0.0022754669189453,0.2553324699401855,0.2801151275634765,,,,,
bundle_0104,krum_blind,51,server,0.5425856803529012,0.5291389063734782,1.393336575355698,0.0024290084838867,0.2940900325775146,0.318796157836914,,,,,
bundle_0104,krum_blind,52,server,0.5741431964709874,0.5632958163207695,1.3134951324514668,0.0018465518951416,0.2647895812988281,0.2899394035339355,,,,,
bundle_0104,krum_blind,53,server,0.4560570071258907,0.4379848698916675,1.6162520668488014,0.0015428066253662,0.360076904296875,0.3840920925140381,,,,,
bundle_0104,krum_blind,54,server,0.5310485239226331,0.5133568164397436,1.4873925614526888,0.001401662826538,0.299877405166626,0.3234431743621826,,,,,
bundle_0104,krum_blind,55,server,0.4852392263318629,0.4718358875373878,1.6671113686356094,0.001626968383789,0.2507162094116211,0.274942398071289,,,,,
bundle_0104,krum_blind,56,server,0.6165592127587377,0.6064408150175367,1.198210670618757,0.0016798973083496,0.2446503639221191,0.2687752246856689,,,,,
bundle_0104,krum_blind,57,server,0.4635222259925348,0.4496186663296804,1.65949777655574,0.0026013851165771,0.2553751468658447,0.279813289642334,,,,,
bundle_0104,krum_blind,58,server,0.5510688836104513,0.536847135013749,1.31345230221627,0.0022063255310058,0.2553081512451172,0.2894437313079834,,,,,
bundle_0104,krum_blind,59,server,0.4557176789955887,0.4481540976778402,1.676558112386206,0.003474473953247,0.2444653511047363,0.2704761028289795,,,,,
bundle_0104,krum_blind,60,server,0.5419070240922973,0.5207026217582692,1.446465385134114,0.003131628036499,0.2435264587402343,0.2697179317474365,,,,,
bundle_0104,krum_blind,61,server,0.5140821174075331,0.4903649088076252,1.6347034610972229,0.001706838607788,0.2443594932556152,0.2692837715148926,,,,,
bundle_0104,krum_blind,62,server,0.5999321343739396,0.5994608302892889,1.3400099967591512,0.0017173290252685,0.2729580402374267,0.2974886894226074,,,,,
bundle_0104,krum_blind,63,server,0.5982354937224296,0.5908926173624257,1.3623171813778443,0.0013573169708251,0.2451155185699463,0.2690176963806152,,,,,
bundle_0104,krum_blind,64,server,0.5256192738378012,0.5244442658021496,1.582959324293392,0.0016508102416992,0.2640058994293213,0.2889719009399414,,,,,
bundle_0104,krum_blind,65,server,0.6389548693586699,0.6358010839768422,1.271733918592895,0.0018155574798583,0.2875885963439941,0.3125050067901611,,,,,
bundle_0104,krum_blind,66,server,0.503223617237869,0.5015930424457612,1.5368298600801662,0.0013561248779296,0.2612674236297607,0.2846925258636474,,,,,
bundle_0104,krum_blind,67,server,0.5948422124194096,0.5804631708677351,1.415083891341433,0.0023422241210937,0.2802450656890869,0.3052680492401123,,,,,
bundle_0104,krum_blind,68,server,0.668137088564642,0.6571625914933764,1.3150491601214556,0.0012917518615722,0.260221004486084,0.2841618061065674,,,,,
bundle_0104,krum_blind,69,server,0.5347811333559552,0.5112122515555518,1.4446127237527704,0.0031101703643798,0.2484428882598877,0.2744927406311035,,,,,
bundle_0104,krum_blind,70,server,0.5870376654224635,0.5742239964625838,1.5417002201242127,0.0030272006988525,0.2435295581817627,0.2784626483917236,,,,,
bundle_0104,krum_blind,71,server,0.5680352901255514,0.5564673332745079,1.7658478963727016,0.0026121139526367,0.297600507736206,0.3225178718566894,,,,,
bundle_0104,krum_blind,72,server,0.5982354937224296,0.5723121455045987,1.426019943646346,0.0013449192047119,0.309915542602539,0.3348045349121094,,,,,
bundle_0104,krum_blind,73,server,0.6993552765524262,0.6940625801564734,1.168695499664814,0.0030269622802734,0.2665753364562988,0.2917187213897705,,,,,
bundle_0104,krum_blind,74,server,0.5276552426196132,0.5237015188770296,1.6815072620444915,0.0017402172088623,0.2444801330566406,0.2689023017883301,,,,,
bundle_0104,krum_blind,75,server,0.669155072955548,0.6611161184227281,1.2619976643024156,0.0014624595642089,0.2606010437011719,0.2974371910095215,,,,,
bundle_0104,krum_blind,76,server,0.6291143535799117,0.6288820173852168,1.2780503090818656,0.0013532638549804,0.2514128684997558,0.2754125595092773,,,,,
bundle_0104,krum_blind,77,server,0.6895147607736681,0.6843382226406872,1.2351405076103612,0.0013542175292968,0.2566564083099365,0.2803099155426025,,,,,
bundle_0104,krum_blind,78,server,0.6236851034950798,0.624609255666465,1.3612386705432862,0.0013835430145263,0.3488717079162597,0.3725643157958984,,,,,
bundle_0104,krum_blind,79,server,0.6199524940617577,0.6143077116672063,1.5524120466726126,0.0022947788238525,0.2526299953460693,0.2772305011749267,,,,,
bundle_0104,krum_blind,80,server,0.6443841194435018,0.6434668664281785,1.491541441473105,0.0015335083007812,0.2933135032653808,0.3167366981506347,,,,,
bundle_0104,krum_blind,81,server,0.6199524940617577,0.6201261546786907,1.791683713500687,0.0033442974090576,0.2474682331085205,0.2732675075531006,,,,,
bundle_0104,krum_blind,82,server,0.5975568374618256,0.5916519453924586,1.9174328245144197,0.0042536258697509,0.2548801898956299,0.2815685272216797,,,,,
bundle_0104,krum_blind,83,server,0.669833729216152,0.6563047879307421,1.489215264451435,0.0017497539520263,0.2604947090148926,0.2854766845703125,,,,,
bundle_0104,krum_blind,84,server,0.6868001357312521,0.673033208196728,1.1804054293909192,0.0028972625732421,0.2406506538391113,0.2659249305725097,,,,,
bundle_0104,krum_blind,85,server,0.6952833389888021,0.692925812165791,1.1192296173437433,0.0037844181060791,0.2538270950317383,0.2794933319091797,,,,,
bundle_0104,krum_blind,86,server,0.6257210722768918,0.6195639586643102,1.6517844444458711,0.001584768295288,0.2567620277404785,0.28155517578125,,,,,
bundle_0104,krum_blind,87,server,0.6026467594163556,0.6002310658056919,1.8368897277863097,0.0027885437011718,0.2486894130706787,0.2745490074157715,,,,,
bundle_0104,krum_blind,88,server,0.670173057346454,0.6545083564370963,1.5200073791027555,0.0012931823730468,0.2568802833557129,0.2809209823608398,,,,,
bundle_0104,krum_blind,89,server,0.6990159484221242,0.6948671888517595,1.1002442224332345,0.0023679733276367,0.2478313446044922,0.2728989124298095,,,,,
bundle_0104,krum_blind,90,server,0.656599932134374,0.6573145005066147,1.3577245661150126,0.0012943744659423,0.3098845481872558,0.3333439826965332,,,,,
bundle_0104,krum_blind,91,server,0.6423481506616898,0.6405369470136637,1.6771283371391077,0.0025439262390136,0.2473170757293701,0.2722518444061279,,,,,
bundle_0104,krum_blind,92,server,0.6861214794706482,0.6869196574843106,1.4256289132295883,0.0030243396759033,0.2470719814300537,0.2735979557037353,,,,,
bundle_0104,krum_blind,93,server,0.7275195113674924,0.7218030686392533,1.2283044199560067,0.0033609867095947,0.2636117935180664,0.2900712490081787,,,,,
bundle_0104,krum_blind,94,server,0.6857821513403461,0.6807508223250199,1.110363723061066,0.0013301372528076,0.2490565776824951,0.2726776599884033,,,,,
bundle_0104,krum_blind,95,server,0.667119104173736,0.6667451258150626,1.5477478142548384,0.0026347637176513,0.3012254238128662,0.3269028663635254,,,,,
bundle_0104,krum_blind,96,server,0.6725483542585681,0.6632934160904381,1.4956935187457252,0.0011968612670898,0.267540693283081,0.2912366390228271,,,,,
bundle_0104,krum_blind,97,server,0.6342042755344418,0.6298792522247326,1.855090562958292,0.0031352043151855,0.2698714733123779,0.2953143119812011,,,,,
bundle_0104,krum_blind,98,server,0.6749236511706821,0.652960027458184,1.5152631979050133,0.003014326095581,0.2631430625915527,0.2886221408843994,,,,,
bundle_0104,krum_blind,99,server,0.6538853070919579,0.6534059872805117,1.850564372875264,0.0033516883850097,0.2771992683410644,0.3138654232025146,,,,,
bundle_0104,krum_blind,100,server,0.663386494740414,0.6570595632863091,1.6966054351361357,0.003483772277832,0.2642791271209717,0.2909538745880127,,,,,
bundle_0111,krum_blind,1,server,0.3203257550050899,0.2025335359502431,1.75812910822314,0.0021333694458007,0.2243423461914062,0.2513413429260254,,,,,
bundle_0111,krum_blind,2,server,0.339328130302002,0.2141190427801213,1.67403426621783,0.0022978782653808,0.2427763938903808,0.267498254776001,,,,,
bundle_0111,krum_blind,3,server,0.3430607397353241,0.2096544007914123,1.4800109449062342,0.0018427371978759,0.2590689659118652,0.2822773456573486,,,,,
bundle_0111,krum_blind,4,server,0.339328130302002,0.212392195102345,1.4644112485038412,0.0013401508331298,0.2421441078186035,0.2638459205627441,,,,,
bundle_0111,krum_blind,5,server,0.341024770953512,0.2116957321655308,1.4513323226944244,0.002410888671875,0.239819049835205,0.2638058662414551,,,,,
bundle_0111,krum_blind,6,server,0.339328130302002,0.2126544181977253,1.4481446700133345,0.0019612312316894,0.2491447925567627,0.2718212604522705,,,,,
bundle_0111,krum_blind,7,server,0.339328130302002,0.2126741284715202,1.4406831842946084,0.0028431415557861,0.2503957748413086,0.2748799324035644,,,,,
bundle_0111,krum_blind,8,server,0.339667458432304,0.2132319558188224,1.428833380609518,0.002786636352539,0.2744674682617187,0.2992279529571533,,,,,
bundle_0111,krum_blind,9,server,0.3990498812351544,0.3056429522975729,1.3722658134696035,0.0042629241943359,0.2596659660339355,0.2867493629455566,,,,,
bundle_0111,krum_blind,10,server,0.3956565999321343,0.2939651154777944,1.4416638527395444,0.0019841194152832,0.2521915435791015,0.2763385772705078,,,,,
bundle_0111,krum_blind,11,server,0.341024770953512,0.2392959644203714,1.451569929016134,0.0034699440002441,0.2437107563018798,0.268510103225708,,,,,
bundle_0111,krum_blind,12,server,0.3912453342382083,0.2988906312989762,1.3944950317341391,0.001321792602539,0.2804057598114013,0.303920030593872,,,,,
bundle_0111,krum_blind,13,server,0.3861554122836783,0.2954061120936098,1.4259255017350805,0.0018267631530761,0.3745331764221191,0.3977119922637939,,,,,
bundle_0111,krum_blind,14,server,0.4166949440108585,0.324766565950104,1.3336429602419435,0.0014488697052001,0.3398957252502441,0.3629236221313476,,,,,
bundle_0111,krum_blind,15,server,0.3820834747200543,0.2956218833286604,1.5795270170969684,0.0013542175292968,0.2513661384582519,0.2802803516387939,,,,,
bundle_0111,krum_blind,16,server,0.4261961316593146,0.3412025344982872,1.3486851749478417,0.0034759044647216,0.3008441925048828,0.3261342048645019,,,,,
bundle_0111,krum_blind,17,server,0.4051577875805904,0.3356896238004463,1.4342148401877173,0.0020067691802978,0.2831788063049316,0.3074305057525635,,,,,
bundle_0111,krum_blind,18,server,0.4116050220563285,0.3613167638676762,1.5117178128297182,0.0026774406433105,0.2678327560424804,0.2922184467315674,,,,,
bundle_0111,krum_blind,19,server,0.4356973193077706,0.3848274559351958,1.3184512332208205,0.0033562183380126,0.258824348449707,0.284287691116333,,,,,
bundle_0111,krum_blind,20,server,0.3566338649474041,0.3144979339482914,1.60931533176615,0.0017943382263183,0.2519536018371582,0.2762298583984375,,,,,
bundle_0111,krum_blind,21,server,0.4611469290804207,0.4106972420642888,1.5836384400780985,0.0019750595092773,0.2532069683074951,0.2780301570892334,,,,,
bundle_0111,krum_blind,22,server,0.4648795385137428,0.4446704224503051,1.3689070469571811,0.0022051334381103,0.2740194797515869,0.2987868785858154,,,,,
bundle_0111,krum_blind,23,server,0.3773328808958263,0.3498438807870949,1.5680666206082854,0.0030186176300048,0.2590303421020508,0.283982515335083,,,,,
bundle_0111,krum_blind,24,server,0.505259586019681,0.4734903707834793,1.5185857979289386,0.0014996528625488,0.287010908126831,0.311373233795166,,,,,
bundle_0111,krum_blind,25,server,0.4557176789955887,0.4542418922149953,1.4407118327099062,0.0025317668914794,0.2474963665008545,0.2727224826812744,,,,,
bundle_0111,krum_blind,26,server,0.4455378350865286,0.4155045933686807,1.693737002846181,0.0017030239105224,0.2610120773315429,0.2844982147216797,,,,,
